AM1114,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1145,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1155,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1115,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1149,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1116,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1117,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1118,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1146,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1119,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1122,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1123,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1124,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1125,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1126,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1127,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1128,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1129,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1133,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1134,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1135,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1136,1.01E+12,PVC - U AGRI SELFIT PIPE
AM1137,1.01E+12,PVC - U AGRI SELFIT PIPE
,,
AM1138,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AM1139,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AM1144,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
,,
AH1111,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1112,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1113,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1114,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1115,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1116,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1117,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1118,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1119,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1122,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1267,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1123,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1124,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1125,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1126,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1127,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1128,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1129,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1133,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1134,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1135,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1136,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1137,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1138,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1139,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1144,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1268,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1145,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1146,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1147,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1148,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1149,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1155,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1156,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1157,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1158,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1159,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1166,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1269,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1167,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1168,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1169,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1177,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1178,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1179,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1188,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1189,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1199,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1222,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1277,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1223,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1224,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1225,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1226,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1227,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1228,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1229,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1233,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1234,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1235,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1236,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1237,1.01E+12,PVC - U AGRI SELFIT PIPE
AH1238,1.01E+12,PVC - U AGRI SELFIT PIPE
,,
AH1239,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1244,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1245,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1246,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1247,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1248,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1249,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1255,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1256,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1257,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1258,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1259,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
AH1266,1.01E+12,PVC - U AGRI SELFIT (SLOTTED) PIPE
,,
AR1111,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1112,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1199,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1113,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1223,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1114,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1222,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1115,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1116,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1117,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1118,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1119,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1122,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1123,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1124,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1125,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1126,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1127,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1128,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1129,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1133,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1189,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1134,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1135,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1136,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1137,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1138,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1139,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1144,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1145,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1146,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1147,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1148,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1149,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1155,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1156,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1157,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1158,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1159,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1166,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1167,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1168,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1169,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1177,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1178,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1179,1.02E+12,PVC - U AGRI RINGFIT PIPE
AR1188,1.02E+12,PVC - U AGRI RINGFIT PIPE
,,
CA1111,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1112,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1113,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1114,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1115,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1116,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1117,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1118,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1119,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1122,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1457,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1123,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1124,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1125,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1126,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1127,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1128,1.02E+12,CM _ CS PLAIN CASING PIPES IS
,,
CA1129,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1133,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1134,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1135,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1136,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1137,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1138,1.02E+12,CM _ CS PLAIN CASING PIPES IS
,,
CA1367,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1139,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1144,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1145,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1146,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1147,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1148,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1149,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1155,1.02E+12,CM _ CS PLAIN CASING PIPES IS
,,
CA1156,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1157,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1158,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1159,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1166,1.02E+12,CM _ CS PLAIN CASING PIPES IS
CA1167,1.02E+12,CM _ CS PLAIN CASING PIPES IS
,,
CA1168,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1169,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1177,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1178,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1179,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1188,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1189,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1199,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1222,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1223,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1224,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1225,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1226,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1227,1.02E+12,CM _ CS CASING - SLOTTED PIPES
,,
CA1228,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1229,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1233,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1234,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1235,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1236,1.02E+12,CM _ CS CASING - SLOTTED PIPES
CA1237,1.02E+12,CM _ CS CASING - SLOTTED PIPES
,,
CA1238,1.02E+12,RIBBED SCREEN PIPES
CA1455,1.02E+12,RIBBED SCREEN PIPES
CA1239,1.02E+12,RIBBED SCREEN PIPES
CA1244,1.02E+12,RIBBED SCREEN PIPES
CA1245,1.02E+12,RIBBED SCREEN PIPES
CA1246,1.02E+12,RIBBED SCREEN PIPES
,,
CA1247,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1248,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1249,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1255,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1256,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1257,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1447,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1258,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
CA1259,1.02E+12,RIBBED SCREEN PIPES  0.2MM to 2MM SLOTTED
,,
CA1266,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1267,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1268,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1269,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1277,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1278,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1279,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1288,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1289,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1299,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
,,
CA1333,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1334,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1335,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1336,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1337,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1338,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1339,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
,,
CA1344,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1389,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1345,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1346,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1347,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1348,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1349,1.03E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
,,
CA1355,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1356,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1357,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1358,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1359,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
CA1366,1.02E+12,SDR BLUE PLAIN SLOTTED CASING PIPES
,,
CA1456,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1445,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1446,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1377,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1378,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1379,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
CA1388,1.02E+12,DEEP BOREWELL CASING PIPES -  CD
,,
CA1399,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
CA1448,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
CA1449,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
CA1368,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
CA1444,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
CA1369,1.02E+12,DEEP BOREWELL CASING PIPES - RDS
,,
CO1111,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1112,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1113,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1114,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1115,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1179,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1116,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1117,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1118,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1188,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1169,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1189,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1119,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1199,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1122,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1222,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1123,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1223,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1124,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1125,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1126,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1127,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1224,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1128,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1225,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1129,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1226,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1133,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1227,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1134,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1135,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1136,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1228,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1137,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1229,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1138,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1233,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1139,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1234,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1144,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1167,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1177,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1168,1.03E+12,PVC - U COLUMN PIPE- COUPLER
CO1178,1.03E+12,PVC - U COLUMN PIPE- COUPLER
,,
CO1145,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1146,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1147,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1148,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1149,1.03E+12,PVC - U COLUMN PIPE - BELL END
,,
CO1155,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1156,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1157,1.03E+12,PVC - U COLUMN PIPE - BELL END
,,
CO1158,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1159,1.03E+12,PVC - U COLUMN PIPE - BELL END
CO1166,1.03E+12,PVC - U COLUMN PIPE - BELL END
,,
MA1111,1.62E+12,PVC - U COLUMN PIPE - ACCESSORIES
MA1112,1.62E+12,PVC - U COLUMN PIPE - ACCESSORIES
MA1113,1.62E+12,PVC - U COLUMN PIPE - ACCESSORIES
MA1114,1.62E+12,PVC - U COLUMN PIPE - ACCESSORIES
MA1115,1.62E+12,PVC - U COLUMN PIPE - ACCESSORIES
,,
UP1111,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1112,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1113,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1114,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1115,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1116,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1117,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1118,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1119,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1122,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1123,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1124,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1125,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1126,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1127,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1128,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1129,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1133,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1134,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1135,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1136,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1137,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
,,
UP1138,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1139,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1144,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1145,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1146,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1147,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1148,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1149,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1155,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1156,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1157,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1158,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1159,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1166,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1167,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1168,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
UP1169,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE  40
,,
UP1177,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE 80 
UP1178,1.01E+12,PVC - U ASTM PLUMBING PIPE - SCHEDULE 80 
